rozetka_row_id;site_category_id;site_category_name;site_category_visible;site_parent_id;rozetka_parent_id;rozetka_category_name;rozetka_exclude;products_count
5205;4644664;;;;4644624;"Підшипникові вузли";0;0
3705;4644672;;;;4644752;"Теплове обладнання для кухні";0;0
4135;4644680;;;;4644672;Чебуречницы;0;0
358;4644704;;;;4644672;"Аппараты для шаурмы";0;0
2699;4644712;;;;4644672;"Печі для піци";0;0
1957;4644720;;;;4644672;Макароноварки;0;0
4284;4644728;;;;4644752;"Електромеханічне обладнання для кухні";0;0
3967;4644736;;;;4644728;Фаршоміси;0;0
3743;4644744;;;;4644728;Тісторозкачки;0;0
2974;4644752;;;;80121;"Професійна техніка для кухні";0;0
3742;4644760;;;;4644728;Тістоміси;0;0
1839;4644768;;;;4644728;Кутери;0;0
956;4644776;;;;4644728;Диспенсери;0;0
1944;4644784;;;;4644728;Льодокришителі;0;0
1857;4644808;;;;4627851;"Лабораторне оснащення";0;0
1854;4644816;;;;4644808;"Лабораторний посуд";0;0
1856;4644824;;;;4644808;"Лабораторное оборудование и принадлежности";0;0
2055;4644856;;;;4644808;"Метеорологические приборы";0;0
2736;4644864;;;;4644816;"Пластиковая лабораторная посуда";0;0
3526;4644872;;;;4644816;"Стеклянная лабораторная посуда";0;0
1855;4644896;;;;4644808;"Лабораторне обладнання";0;0
5691;4644928;;;;4644808;"Хімічні реактиви";0;0
2920;4644984;;;;4644856;"Приборы для химических лабораторий";0;0
1860;4645032;;;;4644864;"Лабораторные контейнеры и емкости";0;0
563;4645096;;;;4644872;"Бутылки для реактивов";0;0
3528;4645144;;;;4644872;"Стеклянные мерные колбы";0;0
2038;4645168;;;;4644872;Мензурки;0;0
2716;4645184;;;;4644872;Пипетки;0;0
3527;4645216;;;;4644872;"Стеклянные лабораторные стаканы";0;0
1862;4645232;;;;4644872;"Лабораторные флаконы";0;0
2042;4645240;;;;4644872;"Мерные стеклянные цилиндры";0;0
1864;4645248;;;;4644872;"Лабораторные чашки";0;0
4265;4645256;;;;4644872;Эксикаторы;0;0
4083;4645280;;;;4644872;"Холодильники стеклянные";0;0
3648;4645472;;;;4632768;Сири;0;0
3050;4645480;;;;4645472;"Рассольные сыры";0;0
3679;4645488;;;;4645472;"Твердые сыры";0;0
2293;4645496;;;;4645472;"Мягкие сыры";0;0
2731;4645504;;;;4645472;"Плавленые сыры";0;0
2407;4645520;;;;4652667;"Нитки для в'язання";0;0
2115;4645560;;;;102573;"Мольберти дитячі";0;0
989;4645568;;;;102573;"Дошки для малювання";0;0
3562;4645576;;;;102573;"Столи для творчості";0;0
2509;4645584;;;;4628905;"Одноразовий одяг";0;0
4614;4645592;;;;4638335;"Дверні дзвінки";0;0
2020;4645608;;;;4633041;Мед;0;0
3130;4645616;;;;4641064;"Рулонные напольные покрытия";0;0
2100;4645624;;;;4641064;"Модульные напольные покрытия";0;0
1408;4645632;;;;4645616;"Искусственная трава";0;0
764;4645640;;;;235355;"Генератори охоронного туману";0;0
3438;4645648;;;;4627764;"Спеції та приправи";0;0
3620;4645688;;;;4627680;Сухарики;0;0
2874;4645696;;;;4627680;Попкорн;0;0
4158;4645704;;;;4627680;Чипси;0;0
3144;4645712;;;;4627680;"Рибні снеки";0;0
2296;4645720;;;;4627680;"М'ясні снеки";0;0
1809;4645728;;;;4627680;"Кукурудзяні палички";0;0
3264;4645736;;;;4627680;Насіння;0;0
2550;4645744;;;;4627680;Горіхи;0;0
1245;4645752;;;;80252;"Запчастини для конвектора";0;0
532;4645768;;;;4674190;Бризковики;0;0
727;4645776;;;;4630454;"Вихлопні системи";0;0
2373;4645784;;;;4656398;"Насадки на глушники";0;0
4820;4645792;;;;4637511;Кефір;0;0
5347;4645824;;;;4637511;Ряжанка;0;0
5428;4645848;;;;4656398;Спойлери;0;0
4845;4645856;;;;4656398;"Козирки на лобове скло";0;0
2347;4645864;;;;4656404;"Накладки на педалі";0;0
4140;4645872;;;;4643616;"Чохли для автомобіля";0;0
2805;4645880;;;;4656416;Підлокітники;0;0
5589;4645888;;;;4643616;"Послуги зі встановлення";0;0
4446;4645896;;;;4642712;Бампери;0;0
4791;4645904;;;;4637519;Йогурти;0;0
5418;4645936;;;;4632768;Сметана;0;0
4983;4645952;;;;4632768;"Масло і маргарин";0;0
5405;4645960;;;;4645952;Масло;0;0
4980;4645968;;;;4645952;Маргарин;0;0
3220;4645984;;;;4632768;"Згущене молоко";0;0
5787;4645992;;;;4632768;Яйця;0;0
3494;4646000;;;;4625077;"Засоби для чищення ванн";0;0
3495;4646008;;;;4625077;"Засоби для чищення камінів";0;0
2080;4646016;;;;80026;Міні-комп'ютери;0;0
3646;4646024;;;;4627680;"Сирні закуски";0;0
4856;4646032;;;;80253;"Комплектуючі для міні-комп'ютерів";0;0
5001;4646056;;;;4646032;Мікроконтролери;0;0
3047;4646064;;;;1230990;"Распашонки и ползунки для малышей";0;0
4136;4646072;;;;1230990;Чоловічки;0;0
1004;4646080;;;;4636111;"Дутые жилетки для малышей";0;0
3717;4646088;;;;1230990;"Теплі комбінезони для малюків";0;0
3720;4646096;;;;4636111;"Теплые полукомбинезоны для малышей";0;0
946;4646104;;;;4636111;"Джинсовые куртки для малышей";0;0
3796;4646112;;;;1230990;"Толстовки и свитшоты для малышей";0;0
2865;4646120;;;;4636199;Полотенца-пончо;0;0
3433;4646200;;;;89817;"Рятувальне обладнання";0;0
5425;4646208;;;;4646200;"Рятувальні жилети";0;0
4413;4646216;;;;4646200;"Аксесуари рятувального обладнання";0;0
2602;4646224;;;;89817;"Палубне обладнання";0;0
2952;4646232;;;;89817;"Прожектори та освітлення для човнів";0;0
2845;4646240;;;;4646232;"Пошукові прожектори";0;0
4332;4646264;;;;89817;"Якірне обладнання";0;0
4334;4646272;;;;4646264;Якорі;0;0
4333;4646296;;;;4646264;"Якірні лебідки";0;0
3351;4646304;;;;89817;"Системи керування судном";0;0
3603;4646312;;;;4646304;"Cуднові редуктори";0;0
1248;4646344;;;;89817;"Запчастини для човнів";0;0
673;4646352;;;;4646344;"Гвинти гребні";0;0
3933;4646368;;;;4646344;"Керування двигуном";0;0
1923;4646376;;;;4646344;"Човнові акумулятори";0;0
4046;4646384;;;;4646344;"Фурнітура для човнів";0;0
753;4646400;;;;4671666;"Гардеробні системи";0;0
2670;4646408;;;;89817;"Перевезення човнів";0;0
3831;4646416;;;;4646408;"Транцеві колеса";0;0
2460;4646440;;;;89817;"Обладнання для човнів";0;0
632;4646448;;;;4646440;Весла;0;0
1769;4646456;;;;4646440;"Кріплення для весел";0;0
2921;4646472;;;;4646440;"Прилади на човен";0;0
1775;4646488;;;;4646440;"Кріплення для вудок на човен";0;0
2376;4646496;;;;4646440;"Насоси для човнів";0;0
1541;4646512;;;;4643416;"Колбасные изделия";0;0
249;4646520;;;;4646440;"Аксесуари для човнів ПВХ";0;0
4180;4646528;;;;4646440;"Швартові пристрої";0;0
767;4646544;;;;4646440;Гермомешки;0;0
4153;4646552;;;;4646440;"Чохли до човнових моторів";0;0
3701;4646568;;;;4646440;"Тенти на човни";0;0
3498;4646576;;;;4639184;"Засоби захисту від гризунів";0;0
1919;4646584;;;;4646576;"Пастки для гризунів та птахів";0;0
2576;4646624;;;;4646576;"Отрута для гризунів";0;0
3722;4646632;;;;4636151;"Теплые человечки";0;0
3429;4646640;;;;1230990;"Спальники для малюків";0;0
1537;4646648;;;;4645616;"Ковровая плитка";0;0
5311;4646656;;;;4641064;"Гумові покриття";0;0
4572;4646664;;;;435974;"Генератори водневої води";0;0
1212;4646672;;;;2769487;"Заглушки ремней безопасности";0;0
3571;4646678;;;;4646200;"Страхувальні жилети";0;0
2599;4646686;;;;4641512;"Пакеты для стерилизации";0;0
1949;4646694;;;;4638927;Магнолии;0;0
735;4646702;;;;4638887;Вяз;0;0
807;4646710;;;;4638887;Граб;0;0
1510;4646718;;;;4638887;Клен;0;0
1903;4646726;;;;4638887;Липа;0;0
4336;4646734;;;;4638887;Ясень;0;0
1474;4646742;;;;4638887;Катальпа;0;0
3149;4646750;;;;4638887;Рябина;0;0
2075;4646758;;;;4638887;Миндаль;0;0
1023;4646766;;;;4633713;Ель;0;0
4139;4646774;;;;4638895;Черешня;0;0
4330;4646782;;;;4638895;Яблоня;0;0
824;4646790;;;;4638895;Груша;0;0
406;4646798;;;;4638927;Барбарис;0;0
421;4646806;;;;4638887;Береза;0;0
1000;4646814;;;;4638887;Дуб;0;0
1320;4646822;;;;4638887;Ива;0;0
1896;4646838;;;;4638887;Лещина;0;0
508;4646846;;;;4638887;Боярышник;0;0
677;4646910;;;;4638895;Вишня;0;0
2680;4646918;;;;4638895;Персик;0;0
4188;4646926;;;;4638895;Шелковица;0;0
3379;4646934;;;;4638895;Слива;0;0
815;4646942;;;;4638895;"Грецкий орех";0;0
3855;4646950;;;;4633713;Тсуга;0;0
877;4646958;;;;4638895;"Дерево Сад";0;0
390;4646966;;;;4638887;Багрянник;0;0
540;4646974;;;;4638887;Бук;0;0
1450;4646982;;;;4638927;Карагана;0;0
2487;4646990;;;;4638927;Овсянница;0;0
1865;4647006;;;;4638927;Лаванда;0;0
4163;4647038;;;;4638927;Чубушник;0;0
4014;4647046;;;;4638927;Форзиция;0;0
3443;4647054;;;;4638927;Спирея;0;0
5420;4647062;;;;4638559;Сніжноягідник;0;0
3376;4647070;;;;4638927;Скумпия;0;0
3333;4647078;;;;4638927;Сирень;0;0
2994;4647086;;;;4638927;Пузыреплодники;0;0
3110;4647102;;;;4638927;Рододендрон;0;0
1489;4647110;;;;4638927;Кизильник;0;0
1430;4647118;;;;4638927;Калина;0;0
881;4647142;;;;4638927;Дерен;0;0
852;4647150;;;;4638927;Дейция;0;0
803;4647158;;;;4638927;Гортензия;0;0
768;4647166;;;;4638927;Гибискус;0;0
599;4647174;;;;4638927;Вейгела;0;0
538;4647182;;;;4638927;"Буддлея Давида";0;0
447;4647190;;;;4638927;Бирючина;0;0
422;4647198;;;;4638927;Бересклет;0;0
3425;4647214;;;;4633713;Сосны;0;0
3880;4647222;;;;4633713;Туя;0;0
2101;4647230;;;;4633713;Можжевельник;0;0
2724;4647238;;;;4633713;Пихта;0;0
1904;4647246;;;;4633713;Лиственница;0;0
3756;4647254;;;;4633713;Тис;0;0
1492;4647262;;;;4633713;Кипарисовик;0;0
3168;4647270;;;;4638559;"Саджанці ягідних культур";0;0
1959;4647278;;;;4647270;Малина;0;0
3397;4647286;;;;4647270;Смородина;0;0
1795;4647294;;;;4647270;Крыжовник;0;0
1520;4647302;;;;4647270;Клубника;0;0
800;4647310;;;;4647270;Голубика;0;0
325;4647318;;;;4647270;"Актинидия (Киви)";0;0
1200;4647326;;;;4647270;Жимолость;0;0
1017;4647342;;;;4647270;Ежевика;0;0
672;4647350;;;;4647270;Виноград;0;0
3218;4647358;;;;4646112;"Свитшоты для малышей";0;0
3892;4647366;;;;4648656;"Вугілля для кальянів";0;0
5469;4647374;;;;4635983;"Сумки для кальянів";0;0
2763;4647382;;;;4635983;"Плити для розпалювання вугілля";0;0
4711;4647390;;;;4635983;"Запальнички для кальяну";0;0
1025;4647398;;;;4648656;"Йоржі для чищення кальянів";0;0
4262;4647406;;;;4635983;"Щипці для кальяну";0;0
2585;4647414;;;;4635983;"Охолоджувач для кальяну";0;0
3669;4647430;;;;4635983;"Тарілки для кальяну";0;0
5572;4647438;;;;4635983;"Вловлювачі рідини";0;0
3930;4647446;;;;4635983;"Ущільнювачі для кальяну";0;0
4010;4647454;;;;4648656;"Фольга для кальяну";0;0
1550;4647462;;;;4635983;"Ковпаки для кальяну";0;0
4671;4647470;;;;4648656;"Дифузори для кальяну";0;0
188;4647478;;;;4635983;"Адаптери для кальяну";0;0
302;4647486;;;;4643616;"Аксесуари для електромобілів";0;0
580;4647494;;;;4641512;"Ванночки для маникюра";0;0
1267;4647502;;;;4625901;"Зарядные станции для электромобилей";0;0
236;4647510;;;;4647486;"Аксесуари для заряджання електромобіля";0;0
1771;4647518;;;;4647486;"Кріплення для зарядних станцій";0;0
4318;4647534;;;;2336782;"Еротична білизна для жінок";0;0
3647;4647550;;;;4643416;"Ковбасні вироби";0;0
1013;4647566;;;;152463;Димарі;0;0
1617;4647574;;;;80026;"Комплектуючі та обладнання для майнінгу";0;0
1745;4647582;;;;4647574;"Гаманці для криптовалют";0;0
1601;4647590;;;;4647574;"Комплектующие для майнинга";0;0
670;4647598;;;;80080;"Шафи для вина";0;0
2813;4647606;;;;375695;Свічники;0;0
384;4647614;;;;437989;"Аэрографы для маникюра";0;0
1412;4647622;;;;375695;"Штучні квіти";0;0
1955;4647638;;;;4633009;Майонез;0;0
804;4647646;;;;4633009;Горчица;0;0
1968;4647654;;;;4633009;Маринады;0;0
4094;4647662;;;;4633009;Хрен;0;0
3798;4647670;;;;4633009;"Томатная паста";0;0
2753;4647678;;;;4652828;"Плівки на вікна";0;0
3103;4647694;;;;4628397;Рис;0;0
1808;4647702;;;;4628397;"Кукурузная крупа";0;0
1965;4647710;;;;4628397;"Манная крупа";0;0
1491;4647718;;;;4628397;Киноа;0;0
4338;4647726;;;;4628397;"Ячневая крупа";0;0
2679;4647734;;;;4628397;"Перловая крупа";0;0
3013;4647742;;;;4628397;Пшено;0;0
2486;4647750;;;;4628397;Овсянка;0;0
1794;4647758;;;;4628397;"Крупяные смеси";0;0
1837;4647766;;;;4628397;Кускус;0;0
816;4647774;;;;4628397;Гречка;0;0
3012;4647782;;;;4628397;"Пшеничная крупа";0;0
471;4647790;;;;4628397;Бобовые;0;0
958;4647798;;;;4650580;"Дисплеї для телефонів";0;0
3676;4647806;;;;4650580;"Тачскріни для телефонів";0;0
3100;4647814;;;;4628411;"Решітки на батареї";0;0
2084;4647822;;;;152459;Міні-трактори;0;0
2676;4647830;;;;4625734;"Періодичні видання";0;0
1204;4647838;;;;4647830;Журнали;0;0
739;4647846;;;;4647830;Газети;0;0
455;4647854;;;;2394297;"Упорядкування території";0;0
3907;4647870;;;;4647854;"Вуличні урни";0;0
2901;4647910;;;;4647854;"Поштові скриньки";0;0
4643;4647918;;;;139442;"Дитячі майданчики";0;0
2546;4647950;;;;4627851;"Організація дорожнього руху";0;0
985;4647958;;;;4647950;"Дорожнє обладнання";0;0
2629;4647966;;;;4647950;"Паркувальне обладнання";0;0
1885;4647982;;;;4647958;"Лежачі поліцейські";0;0
986;4647998;;;;4647958;"Дорожні огородження";0;0
4680;4648014;;;;4647958;"Дорожні дзеркала";0;0
4681;4648038;;;;4647958;"Дорожні знаки";0;0
3659;4648046;;;;4647958;"Тактильна плитка";0;0
2631;4648054;;;;4647966;"Парковочные столбики";0;0
4848;4648062;;;;4647950;Колесовідбійники;0;0
605;4648094;;;;4647966;Велопарковки;0;0
1650;4648118;;;;4638575;"Кондитерский крем и начинки";0;0
1466;4648126;;;;4648134;Мапи;0;0
2383;4648134;;;;375695;"Настінний декор";0;0
2885;4648142;;;;4648134;Постери;0;0
3655;4648150;;;;4648134;"Таблички та наклейки";0;0
2787;4648158;;;;4648134;Підвіски;0;0
3974;4648166;;;;4648134;Фігури;0;0
2151;4648174;;;;4648134;Мудборди;0;0
3530;4648182;;;;4641768;"Стелажі для лотків";0;0
3692;4648190;;;;4633065;"Візки для ящиків";0;0
5499;4648198;;;;4643712;Тату-антисептики;0;0
346;4648206;;;;4643712;"Анестезія для тату";0;0
11;4648214;;;;86167;Sup-серфінг;0;0
7;4648222;;;;4648214;Sup-дошки;0;0
5;4648230;;;;4648214;Sup-весла;0;0
9;4648238;;;;4648214;Sup-комплектуючі;0;0
2374;4648248;;;;4629914;"Насосні групи для геліосистем";0;0
482;4648254;;;;4625433;"Боксерські ринги";0;0
4484;4648266;;;;2394287;"Бродильні виробництва";0;0
5095;4648272;;;;4648266;"Обладнання для виробництва алкоголю";0;0
5668;4648296;;;;4648266;"Фільтрація і бродіння";0;0
4684;4648302;;;;4648272;"Дробарки для винограду";0;0
5244;4648308;;;;4648272;"Преси для винограду";0;0
4669;4648314;;;;4648272;Дистилятори;0;0
5427;4648368;;;;4648266;Спиртометри;0;0
5672;4648410;;;;4648296;"Фільтри для алкоголю";0;0
3444;4648446;;;;4629513;"Спиртові дріжджі";0;0
5044;4648458;;;;4629513;"Набори для приготування алкогольних напоїв";0;0
5693;4648464;;;;4629513;Хміль;0;0
5423;4648470;;;;4629513;Солод;0;0
3759;4648476;;;;1723657;Тканини;0;0
3761;4648482;;;;4648476;"Тканини для одягу";0;0
1404;4648488;;;;4648476;"Інтер'єрні тканини";0;0
3436;4648494;;;;4648476;"Спеціальні тканини";0;0
4073;4648500;;;;4644304;Хлеб;0;0
545;4648506;;;;4644304;Булки;0;0
1866;4648512;;;;4644304;Лаваш;0;0
3631;4648518;;;;4644304;Сушки;0;0
4087;4648524;;;;4639448;"Холодний асфальт";0;0
1339;4648536;;;;4639448;Вапно;0;0
2639;4648542;;;;4644304;Паски;0;0
1908;4648554;;;;4639424;"Листовой пластик";0;0
2850;4648560;;;;4625614;"Полікарбонат та ПВХ листи";0;0
33;4648566;;;;4627858;"Авто и мото";0;0
32;4648566;;;;4627858;"Авто і мото";0;0
2785;4648572;;;;4642720;"Підвіска автомобіля";0;0
339;4648578;;;;4648572;Амортизатори;0;0
3096;4648584;;;;4648572;Ресори;0;0
2988;4648590;;;;4648572;"Пружини підвіски";0;0
2788;4648596;;;;4648572;"Підвіски у складеному вигляді";0;0
3171;4648602;;;;4648572;"Сайлентблоки підвіски";0;0
5344;4648614;;;;4648572;"Важелі підвіски";0;0
5456;4648620;;;;4648572;"Стійки стабілізаторів";0;0
3128;4648626;;;;4630764;"Кермова тяга";0;0
4174;4648632;;;;4648572;"Кульові опори";0;0
5063;4648638;;;;4630764;"Накінечники кермових тяг";0;0
681;4648644;;;;4642704;"Внутрішні елементи";0;0
55;4648650;;;;4648644;"Автомобильные дверные замки";0;0
54;4648650;;;;4674250;"Автомобільні дверні замки";0;0
3059;4648656;;;;4632897;"Витратні матеріали для кальянів";0;0
3716;4648662;;;;4636711;"Теплі комбінезони для дівчаток";0;0
3719;4648668;;;;4636711;"Теплі штани для дівчаток";0;0
3718;4648674;;;;4636583;"Теплі комбінезони для хлопчиків";0;0
3721;4648680;;;;4636583;"Теплі штани для хлопчиків";0;0
3772;4648686;;;;4628621;"Товари для реабілітації";0;0
2456;4648692;;;;4648686;"Обладнання для дітей з аутизмом";0;0
3266;4648698;;;;4648692;"Сенсорные одеяла";0;0
1920;4648722;;;;4648692;"Логопедические массажеры";0;0
3265;4648734;;;;4648692;"Сенсорные игрушки";0;0
665;4648746;;;;80263;"Виниловые наклейки для телефонов";0;0
1708;4648752;;;;152458;"Корпусні меблі";0;0
3045;4648758;;;;4631312;"Розпашні шафи";0;0
4205;4648764;;;;4631312;"Шафи для посуду";0;0
1529;4648770;;;;4631312;"Книжкові шафи";0;0
4210;4648776;;;;4631312;Шафи-пенали;0;0
175;4648782;;;;4642712;Автоскло;0;0
3175;4648788;;;;4625698;"Самоклейні плівки";0;0
1576;4648794;;;;4326572;Комікси;0;0
885;4648800;;;;4630027;"Тримачі санітарних накладок";0;0
2852;4648806;;;;4630027;"Полиці у ванну";0;0
2881;4648812;;;;4630027;Поручні;0;0
972;4648818;;;;4630027;"Дозатори для мила";0;0
2287;4648824;;;;4630027;Мильниці;0;0
3514;4648830;;;;4630027;"Стакани для ванної кімнати";0;0
1461;4648836;;;;4630027;"Карнизи для ванної кімнати";0;0
2866;4648842;;;;4630027;"Тримачі рушників";0;0
643;4648848;;;;4630027;"Вешалки в ванную";0;0
1801;4648854;;;;4630027;"Гачки та планки для ванної кімнати";0;0
2310;4648860;;;;4630027;"Набори для ванної кімнати";0;0
1535;4648896;;;;4639480;"Ковані елементи";0;0
2458;4648902;;;;3803561;"Обладнання для заземлення";0;0
1227;4648908;;;;4648902;Заземлювачі;0;0
1226;4648914;;;;4648902;"Затискачі заземлення";0;0
887;4648920;;;;4648902;"Тримач шин заземлення";0;0
2862;4648926;;;;4648902;"Смуга заземлення";0;0
2941;4648932;;;;4648902;"Дріт для заземлення";0;0
2109;4648944;;;;4648902;Громоприймачі;0;0
2575;4648950;;;;80079;"Опалювальні котли";0;0
1616;4648956;;;;4648950;"Комплектуючі та запчастини до котлів";0;0
5306;4649016;;;;1723657;Рафія;0;0
4050;4649022;;;;1723657;"Швейна фурнітура";0;0
3686;4649028;;;;4649022;"Текстильная фурнитура";0;0
1890;4649034;;;;4652373;"Стрічки для рукоділля";0;0
1205;4649040;;;;2460397;"Журналы учета";0;0
1254;4649046;;;;4630274;"Запчастини для термопресів";0;0
3758;4649052;;;;4594285;"Тихе вино";0;0
4167;4649058;;;;4594285;"Шампанське та ігристе вино";0;0
624;4649064;;;;4594285;Вермут;0;0
3733;4649070;;;;4630274;"Термопреси для сублімації";0;0
2784;4649076;;;;80260;"Подарункові упаковки";0;0
1702;4649082;;;;4649076;"Коробки для подарунків";0;0
211;4649100;;;;80100;"Аксесуари для акустичних систем";0;0
4709;4649124;;;;4643632;"Заготовки сумок і аксесуарів для вишивки";0;0
674;4649130;;;;4594292;Віскі;0;0
1677;4649136;;;;4594292;"Коньяк і бренді";0;0
3118;4649142;;;;4594292;Ром;0;0
3684;4649148;;;;4594292;"Текіла і мескаль";0;0
686;4649154;;;;4594292;Горілка;0;0
4131;4649160;;;;4594292;Чача;0;0
944;4649166;;;;4594292;Джин;0;0
21;4649172;;;;4594292;Абсент;0;0
811;4649178;;;;4594292;"Грапа та кальвадос";0;0
3714;4649184;;;;4636711;"Теплі жилети для дівчаток";0;0
2702;4649190;;;;4594201;"Пиво і сидр";0;0
3328;4649196;;;;4649190;Сидр;0;0
2077;4649202;;;;2117562;"Мінеральні добрива";0;0
2547;4649208;;;;2117562;"Органічні добрива";0;0
2548;4649214;;;;2117562;"Органомінеральні добрива";0;0
3430;4649226;;;;4649292;"Спальні гарнітури";0;0
3857;4649232;;;;4671541;"Туалетні столики";0;0
2926;4649238;;;;4649292;"Приліжкові тумби";0;0
3715;4649250;;;;4636583;"Теплі жилети для хлопчиків";0;0
2128;4649256;;;;4631896;"Мото аккумуляторы";0;0
2284;4649262;;;;4633017;"Борошняні вироби";0;0
2989;4649268;;;;4649262;Пряники;0;0
1484;4649274;;;;4649262;Кекси;0;0
1787;4649280;;;;4649262;Круасани;0;0
3317;4649286;;;;4656398;"Сітки для бамперів";0;0
2011;4649292;;;;4648752;"Меблі для спальні";0;0
3420;4649298;;;;4627764;Сіль;0;0
2675;4649310;;;;4627764;Перець;0;0
5471;4649322;;;;4627680;"Сушені овочі";0;0
5144;4649328;;;;4631949;Пінополістирол;0;0
5682;4649334;;;;4631949;"Фольга теплоізоляційна";0;0
4550;4649340;;;;4631949;"Спінена ізоляція";0;0
5145;4649412;;;;4631949;"Пінополіетилен теплоізоляційний";0;0
4319;4649418;;;;2349087;"Еротична білизна для чоловіків";0;0
3510;4649424;;;;4675923;"Стабілізатори напруги";0;0
863;4649430;;;;375695;"Декоративные корзины";0;0
864;4649436;;;;375695;"Декоративные коробки";0;0
2655;4649442;;;;2577232;"Паяльне обладнання";0;0
2656;4649454;;;;4649442;"Паяльні ванни";0;0
2657;4649472;;;;4649442;"Паяльні станції";0;0
1406;4649478;;;;4649472;"Інфрачервоні паяльні станції";0;0
3727;4649484;;;;4649472;"Термоповітряні паяльні станції";0;0
1664;4649490;;;;4649472;"Контактні паяльні станції";0;0
305;4649502;;;;4649442;"Аксесуари та комплектуючі для паяльного обладнання";0;0
709;4649508;;;;4649502;"Допоміжні матеріали";0;0
4734;4649514;;;;4649502;"Запчастини для паяльного обладнання";0;0
4269;4649520;;;;4612059;"Електричні паяльники";0;0
2654;4649526;;;;4612059;"Паяльники для пластикових труб";0;0
872;4649532;;;;4649472;"Демонтажні паяльні станції";0;0
1683;4649538;;;;4653402;"Кошики для білизни";0;0
3023;4649544;;;;2577232;Радіодеталі;0;0
4414;4649556;;;;4649544;"Активні компоненти";0;0
2642;4649562;;;;4649544;"Пасивні компоненти";0;0
5214;4649574;;;;4649556;Напівпровідники;0;0
5003;4649580;;;;4649556;Мікросхеми;0;0
4664;4649586;;;;4649556;"Діоди, діодні мости, стабілітрони";0;0
5546;4649592;;;;4649574;Транзистори;0;0
5007;4649616;;;;4649574;"Модулі, складання";0;0
5585;4649628;;;;4649580;Підсилювачі;0;0
4790;4649652;;;;4649580;"Джерела живлення для мікросхем";0;0
5002;4649658;;;;4649580;Мікроконтролери;0;0
4662;4649712;;;;4649586;"Діодні мости";0;0
4663;4649718;;;;4649586;Діоди;0;0
5312;4649730;;;;4649562;Резистори;0;0
3829;4649742;;;;4649562;Трансформатори;0;0
4816;4649748;;;;4649562;"Котушки індуктивності, дроселі";0;0
5232;4649772;;;;4649562;Запобіжники;0;0
5508;4649778;;;;4649562;"Термістори (терморезистори)";0;0
860;4649796;;;;169823;"Декоративные игрушки";0;0
4682;4649826;;;;4649580;Драйвери;0;0
1766;4649898;;;;4649550;"Крепежные элементы";0;0
1163;4649934;;;;4637535;"Жіночі теплі жилети";0;0
4231;4649940;;;;723939;"Шнурки на руку";0;0
4229;4649946;;;;753589;"Шнурки на руку";0;0
4230;4649952;;;;753884;"Шнурки на руку";0;0
5122;4649955;;;;4629818;"ОСЦПВ (ОСАГО)";0;0
2457;4649961;;;;4655222;"Обладнання для тваринництва";0;0
2459;4649967;;;;4649961;"Обладнання для годування тварин";0;0
3225;4649985;;;;4655222;"Сільськогосподарські корми";0;0
1568;4649991;;;;4649985;Комбікорм;0;0
1697;4649997;;;;4649985;"Кормові добавки";0;0
850;4650015;;;;4649961;"Дезінфекція у сільському господарстві";0;0
973;4650021;;;;4655230;"Доїльні апарати";0;0
1599;4650027;;;;4655230;"Комплектуючі для доїльних апаратів";0;0
1243;4650039;;;;4650027;"Запчастини для доїльних апаратів";0;0
4287;4650051;;;;4627052;"Электронные витаминные сигареты";0;0
1449;4650057;;;;4627052;"Капсулы для витаминных электронных сигарет";0;0
668;4650075;;;;4645624;"Виниловые полы";0;0
3968;4650081;;;;4625710;"Фасадна плитка";0;0
1515;4650087;;;;4650081;"Клинкерная фасадная плитка";0;0
1413;4650093;;;;4650081;"Искусственный камень для фасада";0;0
3523;4650105;;;;4650081;"Стеклоблоки для фасада";0;0
1436;4650141;;;;4639600;"Каменный шпон";0;0
4618;4650147;;;;4625077;"Дезінфікувальні засоби";0;0
353;4650159;;;;4626569;Антисептик;0;0
4617;4650165;;;;196455;"Дезінфекція питної води";0;0
3512;4650171;;;;4639184;"Стабілізований мох";0;0
1261;4650177;;;;2577232;"Запчастини для електро та бензоінструменту";0;0
1262;4650183;;;;4650177;"Запчастини для електроінструменту";0;0
1240;4650189;;;;4650177;"Запчастини для бензоінструменту";0;0
3065;4650195;;;;4650177;"Витратні матеріали для електро і бензоінструментів";0;0
1242;4650201;;;;4650183;"Запчастини для болгарок";0;0
1249;4650207;;;;4650183;"Запчастини для перфораторів";0;0
1263;4650213;;;;4650183;"Запчастини для електропилок";0;0
1247;4650219;;;;4650183;"Запчастини для лобзиків";0;0
1244;4650225;;;;4650183;"Запчастини для дрилів";0;0
1259;4650231;;;;4650183;"Запчастини для шліфмашин";0;0
4752;4650243;;;;4650183;"Запчастини до відбійних молотків";0;0
4739;4650249;;;;4650183;"Запчастини для будівельних фенів";0;0
4726;4650255;;;;4650183;"Запчастини для компресорів";0;0
1260;4650261;;;;4650183;"Запчастини для шурупокрутів";0;0
1265;4650273;;;;4650183;"Запчастини до бетономішалок";0;0
4735;4650285;;;;4650183;"Запчастини для зварювань";0;0
4747;4650303;;;;4650183;"Запчастини для електрорубанків";0;0
4737;4650309;;;;4650183;"Запчастини для верстатів";0;0
1241;4650315;;;;4650189;"Запчастини для бензопилок";0;0
4722;4650321;;;;4650189;"Запчастини для бензотримерів";0;0
